feat_stid,tgt_stid,tgt_LATITUDE,tgt_LONGITUDE,feat_LATITUDE,feat_LONGITUDE,dist_km
72034354852,A0735400132,44.033,-89.3,44.33333,-89.01972,40.2287055402735
72034454920,72546804910,42.04611,-94.78889,42.73167,-95.55583,98.9957609261865
72034454920,72547704917,41.98639,-95.38056,42.73167,-95.55583,84.2075259173989
72034454920,72548404942,42.77778,-96.19361,42.73167,-95.55583,52.3829368940639
72034454920,72549504975,43.20833,-95.83333,42.73167,-95.55583,57.6752125164364
72034454920,72549604976,42.59694,-95.24056,42.73167,-95.55583,29.848785366826
72034454920,72557014943,42.39169,-96.37948,42.73167,-95.55583,77.4142783920799
72034454920,72649994971,43.40085,-94.74765,42.73167,-95.55583,99.3422528015893
72034454920,72650014972,43.16822,-95.21011,42.73167,-95.55583,56.1704451638854
72034594086,72051699999,42.711247,-110.942164,42.79556,-109.80694,93.2658477734851
72034594086,72052200443,43.54836,-109.69025,42.79556,-109.80694,84.335067538506
72034594086,72097100342,42.517,-108.783,42.79556,-109.80694,89.378609436052
72034594086,72576024021,42.81536,-108.72604,42.79556,-109.80694,88.3053351923173
72034594086,72671024164,42.57802,-110.10976,42.79556,-109.80694,34.6472961645764
72034594086,99999994078,42.6754,-108.6686,42.79556,-109.80694,94.0302252540407
72034653991,72046800466,30.55838,-92.09938,30.75028,-92.68833,60.3099221693746
72034653991,72224800359,30.131,-93.376,30.75028,-92.68833,95.4368265016998
72034653991,72233403976,30.83333,-93.33333,30.75028,-92.68833,62.3684235405328
72034653991,72239003931,31.05,-93.18333,30.75028,-92.68833,57.86860797501
72034653991,72240003937,30.12551,-93.22771,30.75028,-92.68833,86.7004362922126
72034653991,72240413941,30.21028,-93.14333,30.75028,-92.68833,74.2890715492319
72034653991,72240513976,30.19859,-91.98957,30.75028,-92.68833,90.9171687237648
72034653991,72248713935,31.3963,-92.28278,30.75028,-92.68833,81.6508344951312
72034653991,72282003949,31.35694,-93.17603,30.75028,-92.68833,81.9990224276954
72034653991,72282153988,31.0217,-92.9107,30.75028,-92.68833,36.9350907072636
72034653991,74754093915,31.33464,-92.55849,30.75028,-92.68833,66.2188964310972
72034653991,99826499999,30.2166666,-93.2166666,30.75028,-92.68833,78.086063616944
72034653991,99999900423,30.44105,-93.47361,30.75028,-92.68833,82.7465958662127
72034763877,72026363834,34.095,-82.81583,33.59778,-83.13889,62.8948294927781
72034763877,72028963836,33.52972,-82.51639,33.59778,-83.13889,58.2375141097662
72034763877,72029453898,33.77972,-82.81639,33.59778,-83.13889,36.0902696696324
72034763877,72034863886,33.15417,-83.24056,33.59778,-83.13889,50.2787359351472
72034763877,72089799999,33.782417,-83.692861,33.59778,-83.13889,55.2741116012818
72034763877,72218553838,34.27209,-83.83045,33.59778,-83.13889,98.5597836747537
72034763877,72311013873,33.94773,-83.32736,33.59778,-83.13889,42.6818278674149
72034763877,74780863803,33.97972,-83.96333,33.59778,-83.13889,87.323924281087
72034763877,74780903832,33.98278,-83.66806,33.59778,-83.13889,65.0653675677107
72034763877,74948300394,34.147,-83.561,33.59778,-83.13889,72.5261109642087
72034763877,99820599999,33.661,-82.199,33.59778,-83.13889,87.4007253806174
72034763877,99999963850,33.7837,-83.3896,33.59778,-83.13889,31.1059413823184
72034863886,72028963836,33.52972,-82.51639,33.15417,-83.24056,79.2660861385466
72034863886,72029453898,33.77972,-82.81639,33.15417,-83.24056,80.0042254603139
72034863886,72034763877,33.59778,-83.13889,33.15417,-83.24056,50.2787359351472
72034863886,72089799999,33.782417,-83.692861,33.15417,-83.24056,81.5790514746892
72034863886,72096600339,33.227,-84.275,33.15417,-83.24056,96.7065944920305
72034863886,72217003813,32.68889,-83.65296,33.15417,-83.24056,64.5577222593921
72034863886,72217513860,32.63333,-83.6,33.15417,-83.24056,67.0106951583451
72034863886,72221763881,32.56444,-82.98528,33.15417,-83.24056,69.8536313539576
72034863886,72311013873,33.94773,-83.32736,33.15417,-83.24056,88.7049528846036
72034863886,74780663809,32.955,-84.26417,33.15417,-83.24056,98.0447540661707
72034863886,99999963850,33.7837,-83.3896,33.15417,-83.24056,71.4324988413164
72035154919,72030904947,40.94667,-91.51111,41.22611,-92.49083,87.8904100066752
72035154919,72031204964,41.4,-92.94583,41.22611,-92.49083,42.6855950657393
72035154919,72227454939,40.684,-92.901,41.22611,-92.49083,69.5045893464608
72035154919,72529214976,41.70916,-92.73491,41.22611,-92.49083,57.4981847579396
72035154919,72545014990,41.882917,-91.724591,41.22611,-92.49083,97.0565447357549
72035154919,72545404903,41.27583,-91.67333,41.22611,-92.49083,68.642423052702
72035154919,72546214937,41.6394,-91.54455,41.22611,-92.49083,91.3990576017111
72035154919,72546404977,41.67417,-93.02167,41.22611,-92.49083,66.7048404029913
72035154919,72546514950,41.10079,-92.44453,41.22611,-92.49083,14.4801197673697
72035154919,72546904913,41.01944,-93.35944,41.22611,-92.49083,76.3857363442467
72035154919,72549304962,41.29861,-93.11361,41.22611,-92.49083,52.734468722684
72035154919,72649804925,41.05306,-91.97889,41.22611,-92.49083,47.0437426764598
72035154919,99999954902,41.5562,-93.2855,41.22611,-92.49083,75.858704267276
72035299999,99401099999,28.905,-89.428,28.17,-89.22,84.3103869828636
72035299999,99770399999,28.92,-89.4,28.17,-89.22,85.3248554097426
72035363875,72045799999,37.387361,-83.261611,36.61056,-83.7375,96.2681581277627
72035363875,72046599999,36.8,-84.2,36.61056,-83.7375,46.3517584327979
72035363875,72076800274,36.654,-83.218,36.61056,-83.7375,46.6590856093479
72035363875,72090799999,36.334575,-84.162344,36.61056,-83.7375,48.889565646263
72035363875,72326013891,35.81801,-83.98573,36.61056,-83.7375,90.9994431348666
72035363875,72326499999,35.96389,-83.873886,36.61056,-83.7375,73.0197761531777
72035363875,72424303849,37.08958,-84.06881,36.61056,-83.7375,60.9463685295856
72035363875,72427053868,36.023,-84.2337,36.61056,-83.7375,79.113252754524
72035363875,72435463815,37.05417,-84.61472,36.61056,-83.7375,92.4523716622417
72035363875,A0677300334,36.859,-83.358,36.61056,-83.7375,43.7162157131555
72035463901,72055803977,35.43333,-99.4,34.69861,-99.33806,81.9831290858941
72035463901,72352013902,34.65,-99.26667,34.69861,-99.33806,8.48508875161655
72035463901,72352593986,34.98908,-99.05282,34.69861,-99.33806,41.5290764283852
72035463901,72352603932,35.35677,-99.20411,34.69861,-99.33806,74.2765297509375
72035463901,72352803981,34.35307,-98.98762,34.69861,-99.33806,50.1252814222188
72035463901,72355013945,34.65,-98.4,34.69861,-99.33806,86.0485147853136
72035463901,72357503950,34.55771,-98.4172,34.69861,-99.33806,85.7963778359573
72035463901,72366023007,34.42747,-100.28391,34.69861,-99.33806,91.8105944145494
72035463901,A0001953969,34.22556,-99.28389,34.69861,-99.33806,52.8938724745332
72035503732,72405303717,39.14333,-78.14444,39.6,-78.76667,73.8340015223966
72035503732,72406693706,39.70618,-77.73037,39.6,-78.76667,89.6010459182082
72035503732,72417613736,39.64981,-79.92064,39.6,-78.76667,99.0985861983297
72035503732,72417713734,39.40375,-77.97501,39.6,-78.76667,71.4221579241854
72035503732,72512614736,40.29993,-78.3168,39.6,-78.76667,86.8601965046756
72035503732,72512704726,40.31488,-78.83075,39.6,-78.76667,79.7676948534115
72035503732,72520754735,40.28333,-79.4,39.6,-78.76667,93.3167803862723
72035503732,99999903733,39.013,-79.4743,39.6,-78.76667,89.3585264139543
72035503732,99999903755,39.58028,-79.33944,39.6,-78.76667,49.1842056723488
72035503732,A0003093795,39.95889,-79.65694,39.6,-78.76667,86.0047673627105
72035503732,A0003103725,38.99417,-79.14417,39.6,-78.76667,74.871888004549
72035613999,72034253947,35.86444,-98.42056,35.53827,-98.93278,58.8422907194364
72035613999,72035853999,35.47278,-98.00583,35.53827,-98.93278,84.316294589394
72035613999,72055803977,35.43333,-99.4,35.53827,-98.93278,43.9317710245915
72035613999,72236800364,35.55,-98.667,35.53827,-98.93278,24.1089624625494
72035613999,72352593986,34.98908,-99.05282,35.53827,-98.93278,62.1015154568497
72035613999,72352603932,35.35677,-99.20411,35.53827,-98.93278,31.8381523568454
72035753993,72035923902,35.27472,-96.675,35.95,-96.77306,75.6938342252241
72035753993,72056100467,36.17527,-96.15183,35.95,-96.77306,61.2698072703777
72035753993,72209953936,35.72361,-96.82,35.95,-96.77306,25.5551610549769
72035753993,72216453949,35.66806,-95.94861,35.95,-96.77306,80.7752047674167
72035753993,72218793911,35.35667,-96.94333,35.95,-96.77306,67.8210717900335
72035753993,72353013967,35.38843,-97.60035,35.95,-96.77306,97.4952278394897
72035753993,72353753913,35.85167,-97.4142,35.95,-96.77306,58.8401683834391
72035753993,72354013919,35.41667,-97.38333,35.95,-96.77306,81.0531191203736
72035753993,72354403954,35.54113,-97.64725,35.95,-96.77306,91.1576451385626
72035753993,72354503965,36.16238,-97.08931,35.95,-96.77306,36.9995835222601
72035753993,72356013968,36.19854,-95.87825,35.95,-96.77306,85.130950415661
72035753993,72356453908,36.04243,-95.99016,35.95,-96.77306,71.2574227366513
72035753993,72453013969,36.73689,-97.10234,35.95,-96.77306,92.4380111901755
72035753993,99999953926,36.1181,-97.0914,35.95,-96.77306,34.2256772666815
72035753993,99999953927,36.1346,-97.1082,35.95,-96.77306,36.500515637128
72035853999,72034253947,35.86444,-98.42056,35.47278,-98.00583,57.5120810754665
72035853999,72035613999,35.53827,-98.93278,35.47278,-98.00583,84.316294589394
72035853999,72062800215,35.483,-97.817,35.47278,-98.00583,17.1555535958986
72035853999,72207153935,35.09611,-97.96611,35.47278,-98.00583,42.0857677399005
72035853999,72218793911,35.35667,-96.94333,35.47278,-98.00583,97.2554367365411
72035853999,72236800364,35.55,-98.667,35.47278,-98.00583,60.5247271090054
72035853999,72353013967,35.38843,-97.60035,35.47278,-98.00583,37.9587918384099
72035853999,72353513909,36.33333,-97.91667,35.47278,-98.00583,96.1327340000054
72035853999,72353753913,35.85167,-97.4142,35.47278,-98.00583,68.1333964056763
72035853999,72354013919,35.41667,-97.38333,35.47278,-98.00583,56.7984459550766
72035853999,72354403954,35.54113,-97.64725,35.47278,-98.00583,33.3730871338129
72035853999,72355013945,34.65,-98.4,35.47278,-98.00583,98.3815368810063
72035853999,72357003948,35.25,-97.46667,35.47278,-98.00583,54.8706001280331
72035923902,72035753993,35.95,-96.77306,35.27472,-96.675,75.6938342252241
72035923902,72204453930,34.80417,-96.67111,35.27472,-96.675,52.3825862612668
72035923902,72209953936,35.72361,-96.82,35.27472,-96.675,51.6691997082369
72035923902,72216453949,35.66806,-95.94861,35.27472,-96.675,79.0817757696939
72035923902,72217353951,34.71083,-97.22306,35.27472,-96.675,80.2392043893228
72035923902,72218793911,35.35667,-96.94333,35.27472,-96.675,26.024870199468
72035923902,72353013967,35.38843,-97.60035,35.27472,-96.675,84.9847383584454
72035923902,72353753913,35.85167,-97.4142,35.27472,-96.675,92.7664835664894
72035923902,72354013919,35.41667,-97.38333,35.27472,-96.675,66.2293855290115
72035923902,72354403954,35.54113,-97.64725,35.27472,-96.675,93.0641483594762
72035923902,72356693950,34.88237,-95.78154,35.27472,-96.675,92.3716129509713
72035923902,72357003948,35.25,-97.46667,35.27472,-96.675,72.0106651193173
72036163870,72036263874,31.84675,-86.6141,31.04474,-86.31193,93.7779493145175
72036163870,72038353847,30.69729,-87.02073,31.04474,-86.31193,77.990780306221
72036163870,72073573805,30.34869,-85.78835,31.04474,-86.31193,92.2794434522259
72036163870,72206953853,30.39333,-86.46738,31.04474,-86.31193,74.0248343352261
72036163870,72221013858,30.48333,-86.51667,31.04474,-86.31193,65.4925553784962
72036163870,72221513884,30.77715,-86.51938,31.04474,-86.31193,35.7754960274085
72036163870,72221999999,31.362669,-85.849383,31.04474,-86.31193,56.4995944351548
72036163870,72222693841,30.71667,-87.01667,31.04474,-86.31193,76.5964993168539
72036163870,72223863873,31.35,-85.66667,31.04474,-86.31193,70.2131782116083
72036163870,72223953861,31.35583,-85.75111,31.04474,-86.31193,63.6462485600474
72036163870,72224603844,30.65,-86.53333,31.04474,-86.31193,48.7713721699286
72036163870,72226703878,31.85742,-86.01025,31.04474,-86.31193,94.8948891319364
72036163870,72226813839,31.31767,-85.44324,31.04474,-86.31193,88.1340398455464
72036163870,72226903850,31.26667,-85.71667,31.04474,-86.31193,61.8542213916251
72036163870,72227553843,31.30614,-86.39018,31.04474,-86.31193,30.0381564101182
72036163870,72227653820,31.41912,-87.04844,31.04474,-86.31193,81.5576330405718
72036163870,74777003852,30.41667,-86.68333,31.04474,-86.31193,78.4299872677074
72036163870,99999923801,31.7901,-86.0004,31.04474,-86.31193,88.0930069096679
72036163870,99999963871,30.84315,-85.60431,31.04474,-86.31193,71.1896779305775
72036163870,99999963899,31.1449,-87.0518,31.04474,-86.31193,71.4034234922929
72036163870,99999973802,31.9155,-86.3115,31.04474,-86.31193,96.9325683987884
72036163870,A0002453848,30.51195,-86.95406,31.04474,-86.31193,85.3770156858985
72036263874,72036163870,31.04474,-86.31193,31.84675,-86.6141,93.7779493145175
72036263874,72221999999,31.362669,-85.849383,31.84675,-86.6141,90.3346003615369
72036263874,72223953861,31.35583,-85.75111,31.84675,-86.6141,98.3934209311197
72036263874,72226013895,32.2997,-86.40745,31.84675,-86.6141,54.0589410755128
72036263874,72226513821,32.38333,-86.35,31.84675,-86.6141,64.7142260008722
72036263874,72226699999,32.343947,-86.987803,31.84675,-86.6141,65.6153969282498
72036263874,72226703878,31.85742,-86.01025,31.84675,-86.6141,57.1100752049014
72036263874,72227553843,31.30614,-86.39018,31.84675,-86.6141,63.8172999104884
72036263874,72227653820,31.41912,-87.04844,31.84675,-86.6141,62.9348045103507
72036263874,99999923801,31.7901,-86.0004,31.84675,-86.6141,58.3917956951574
72036263874,99999963858,32.4567,-87.2422,31.84675,-86.6141,90.0806374728409
72036263874,99999963897,32.3349,-86.9787,31.84675,-86.6141,64.3059794921687
72036263874,99999963899,31.1449,-87.0518,31.84675,-86.6141,88.4888890402361
72036263874,99999973802,31.9155,-86.3115,31.84675,-86.6141,29.6098491839436
72036363872,72025763835,31.39694,-84.89528,31.95163,-85.13122,65.6690025781882
72036363872,72094800328,32.11,-84.189,31.95163,-85.13122,90.6501879762565
72036363872,72216013869,31.53642,-84.1958,31.95163,-85.13122,99.8896502419852
72036363872,72221999999,31.362669,-85.849383,31.95163,-85.13122,94.4943267573588
72036363872,72223863873,31.35,-85.66667,31.95163,-85.13122,84.023377022467
72036363872,72223953861,31.35583,-85.75111,31.95163,-85.13122,88.5958706098955
72036363872,72225013829,32.337322,-84.991283,31.95163,-85.13122,44.9153273092513
72036363872,72225593842,32.51625,-84.94218,31.95163,-85.13122,65.3251742420952
72036363872,72226703878,31.85742,-86.01025,31.95163,-85.13122,83.7296282196949
72036363872,72226813839,31.31767,-85.44324,31.95163,-85.13122,76.5176600531511
72036363872,72226903850,31.26667,-85.71667,31.95163,-85.13122,94.3106580248631
72036363872,72228403892,32.61611,-85.43333,31.95163,-85.13122,79.245483582835
72036363872,99999923801,31.7901,-86.0004,31.95163,-85.13122,84.1138541402529
72036363872,99999963828,31.3127,-84.4706,31.95163,-85.13122,94.7589752575197
72036524267,72594624286,41.78361,-124.23796,42.07444,-124.29,32.6606595011803
72036524267,72597524235,42.6,-123.3667,42.07444,-124.29,95.889984615138
72036524267,72598524267,42.07444,-124.29,42.07444,-124.29,0
72036524267,99401299999,41.745,-124.183,42.07444,-124.29,37.7291733572108
72036524267,99403199999,42.74,-124.497,42.07444,-124.29,76.0182587913341
72036754927,72038600125,45.117,-95.133,45.37222,-94.74611,41.5535716370713
72036754927,72203304999,44.75333,-95.55611,45.37222,-94.74611,93.8219585877767
72036754927,72211454901,45.15917,-93.84333,45.37222,-94.74611,74.6015608298479
72036754927,72214404945,45.23583,-93.98556,45.37222,-94.74611,61.4528406119113
72036754927,72216804960,44.77861,-95.03278,45.37222,-94.74611,69.8172021395027
72036754927,72654704931,45.64389,-95.32028,45.37222,-94.74611,54.0461722110112
72036754927,72655014926,45.54416,-94.0516,45.37222,-94.74611,57.5077095771776
72036754927,72655304951,44.96889,-95.71,45.37222,-94.74611,87.9662260393464
72036754927,72655614992,44.54827,-95.08042,45.37222,-94.74611,95.4267665646391
72036754927,72655714910,45.86801,-95.39399,45.37222,-94.74611,74.7693297880041
72036754927,72656504948,45.56639,-95.9675,45.37222,-94.74611,97.7688830409408
72036754927,72656904933,44.85889,-94.38167,45.37222,-94.74611,63.9138883773113
72036754927,72657804944,45.94917,-94.34694,45.37222,-94.74611,71.3400374002719
72036754927,72658304941,45.14694,-94.50722,45.37222,-94.74611,31.2937640556389
72036754927,72668254914,45.55972,-93.60806,45.37222,-94.74611,91.2676929888935
72036754927,72750754904,45.33194,-95.65056,45.37222,-94.74611,70.896309686768
72036754927,72751704932,44.75583,-94.08111,45.37222,-94.74611,86.2668732005251
72036754927,74466799999,46.091203,-94.360539,45.37222,-94.74611,85.4602130521311
72036854924,71168099999,43.7333333,-96.6333333,43.98667,-95.7825,73.8856472642648
72036854924,72200654926,43.62111,-96.21583,43.98667,-95.7825,53.5536941872157
72036854924,72203304999,44.75333,-95.55611,43.98667,-95.7825,87.2247524430616
72036854924,72225254923,44.72944,-96.26611,43.98667,-95.7825,91.2045645117536
72036854924,72234254931,44.24917,-95.60722,43.98667,-95.7825,32.4053677467648
72036854924,72549504975,43.20833,-95.83333,43.98667,-95.7825,86.7412545128897
72036854924,72651014944,43.57751,-96.75387,43.98667,-95.7825,90.3835452036175
72036854924,72651594902,44.3,-96.8,43.98667,-95.7825,88.4478110994056
72036854924,72655454906,43.98611,-94.55778,43.98667,-95.7825,98.0929532097946
72036854924,72655614992,44.54827,-95.08042,43.98667,-95.7825,83.9074801617528
72036854924,72655994976,44.45,-95.81667,43.98667,-95.7825,51.6496523413251
72036854924,72658794927,43.64525,-95.58036,43.98667,-95.7825,41.3296481522713
72036854924,72659304946,43.65,-94.98639,43.98667,-95.7825,74.1176927886116
72036854924,72750604952,43.91333,-95.10917,43.98667,-95.7825,54.5772813668251
72036854924,99999904990,43.7346,-96.6222,43.98667,-95.7825,73.0055221908859
72036904135,72577624166,43.6,-110.73333,43.7425,-111.0975,33.3383551657372
72036904135,72578524145,43.52044,-112.06753,43.7425,-111.0975,81.9729104955317
72036904135,72681894194,43.83211,-111.80751,43.7425,-111.0975,57.9237890156885
72036904135,99999904131,43.6615,-110.712,43.7425,-111.0975,32.3078730618492
72037154850,72026654809,41.27472,-85.84,41.95972,-85.59333,78.9686617204895
72037154850,72028404877,42.57444,-84.81139,41.95972,-85.59333,93.9778033821933
72037154850,72054300167,41.3,-85.067,41.95972,-85.59333,85.5056039360023
72037154850,72234354826,42.35083,-86.25611,41.95972,-85.59333,69.9078829198446
72037154850,72438814829,41.52651,-85.78721,41.95972,-85.59333,50.8423542627971
72037154850,72535014848,41.70722,-86.31628,41.95972,-85.59333,66.2241371750138
72037154850,72535404806,41.71667,-85.98333,41.95972,-85.59333,42.1692526254046
72037154850,72538354827,41.81667,-85.43333,41.95972,-85.59333,20.721849932288
72037154850,72539404839,42.74634,-86.09677,41.95972,-85.59333,96.8659547395035
72037154850,72539514833,42.26373,-84.45644,41.95972,-85.59333,99.7978269624814
72037154850,72539614815,42.31192,-85.24147,41.95972,-85.59333,48.7936813659007
72037154850,72540904882,41.92111,-84.58556,41.95972,-85.59333,83.5574378613326
72037154850,72541404886,41.93333,-85.0525,41.95972,-85.59333,44.8747404365764
72037154850,72541554821,42.25111,-84.95556,41.95972,-85.59333,61.8594730200576
72037154850,72635594871,42.12894,-86.41518,41.95972,-85.59333,70.504160027228
72037154850,72635794815,42.22826,-85.546,41.95972,-85.59333,30.1483129722535
72037154850,99734399999,42.4,-86.28,41.95972,-85.59333,74.9048159876834
72037154850,99801299999,42.1,-86.4833333,41.95972,-85.59333,75.2304794390176
72037392824,72037492825,27.91556,-82.44917,28.00028,-82.16417,29.5677605026474
72037392824,72104200486,28.22813,-82.15592,28.00028,-82.16417,25.3770770753475
72037392824,72201192813,28.28972,-81.43694,28.00028,-82.16417,78.3171397499581
72037392824,72201412818,28.47388,-82.45374,28.00028,-82.16417,59.8830129987536
72037392824,72202192816,28.01389,-82.34528,28.00028,-82.16417,17.8643598101426
72037392824,72205012815,28.41822,-81.32413,28.00028,-82.16417,94.6321063166518
72037392824,72210492806,27.76847,-82.62568,28.00028,-82.16417,52.2299043959072
72037392824,72211012842,27.96331,-82.54,28.00028,-82.16417,37.1747889965242
72037392824,72211512871,27.40146,-82.55863,28.00028,-82.16417,77.1692638790909
72037392824,72211612873,27.91255,-82.68555,28.00028,-82.16417,52.1886315918903
72037392824,72211912883,28,-82.05,28.00028,-82.16417,11.2217149901617
72037392824,72212312809,27.95,-81.78333,28.00028,-82.16417,37.8571553065989
72037392824,72221312819,28.82143,-81.80963,28.00028,-82.16417,97.7792964985531
72037392824,72473700377,28.817,-82.317,28.00028,-82.16417,92.140081816249
72037392824,74788012810,27.85,-82.51667,28.00028,-82.16417,38.4959657314481
72037392824,74793112876,28.06137,-81.75684,28.00028,-82.16417,40.5983096185612
72037392824,74796099999,27.65,-81.33,28.00028,-82.16417,90.9093791186474
72037392824,99400899999,28.12,-82.8,28.00028,-82.16417,63.8662524114525
72037392824,99734599999,27.978,-82.832,28.00028,-82.16417,65.6938942797097
72037392824,99735399999,27.761,-82.627,28.00028,-82.16417,52.7591348526437
72037392824,99770199999,27.63,-82.57,28.00028,-82.16417,57.4071798862404
72037392824,99770599999,27.85,-82.55,28.00028,-82.16417,41.472961250593
72037392824,99821399999,27.661,-82.594,28.00028,-82.16417,56.7178286281166
72037392824,99824499999,27.9333333,-82.4333333,28.00028,-82.16417,27.4933226816435
72037392824,99826999999,27.9333333,-82.4333333,28.00028,-82.16417,27.4933226816435
72037492825,72037392824,28.00028,-82.16417,27.91556,-82.44917,29.5677605026474
72037492825,72104200486,28.22813,-82.15592,27.91556,-82.44917,45.1704848734907
72037492825,72201412818,28.47388,-82.45374,27.91556,-82.44917,62.1535153313695
72037492825,72202192816,28.01389,-82.34528,27.91556,-82.44917,14.9717798636429
72037492825,72210492806,27.76847,-82.62568,27.91556,-82.44917,23.8741933927927
72037492825,72211012842,27.96331,-82.54,27.91556,-82.44917,10.3945383169573
72037492825,72211512871,27.40146,-82.55863,27.91556,-82.44917,58.2381176120369
72037492825,72211612873,27.91255,-82.68555,27.91556,-82.44917,23.2545341157029
72037492825,72211800482,27.07161,-82.44033,27.91556,-82.44917,93.9521394700156
72037492825,72211912883,28,-82.05,27.91556,-82.44917,40.3593521871573
72037492825,72212312809,27.95,-81.78333,27.91556,-82.44917,65.5977589012317
72037492825,74788012810,27.85,-82.51667,27.91556,-82.44917,9.86787250096349
72037492825,74793112876,28.06137,-81.75684,27.91556,-82.44917,69.9646311310116
72037492825,99400899999,28.12,-82.8,27.91556,-82.44917,41.311056858597
72037492825,99422099999,27.07,-82.45,27.91556,-82.44917,94.1273443175078
72037492825,99734599999,27.978,-82.832,27.91556,-82.44917,38.2829259034766
72037492825,99735399999,27.761,-82.627,27.91556,-82.44917,24.5449240400357
72037492825,99770199999,27.63,-82.57,27.91556,-82.44917,33.9432025894538
72037492825,99770599999,27.85,-82.55,27.91556,-82.44917,12.3164068234133
72037492825,99821399999,27.661,-82.594,27.91556,-82.44917,31.7245791293694
72037492825,99824499999,27.9333333,-82.4333333,27.91556,-82.44917,2.51810432896307
72037492825,99826999999,27.9333333,-82.4333333,27.91556,-82.44917,2.51810432896307
72037554844,71260099999,46.485001,-84.509445,46.00722,-83.74278,79.4491980255519
72037554844,71956099999,45.8833333,-82.5666666,46.00722,-83.74278,92.0753645158611
72037554844,72032104893,45.65361,-84.51917,46.00722,-83.74278,71.9445551403566
72037554844,72734014847,46.47998,-84.35809,46.00722,-83.74278,70.8069740381618
72037554844,72734404869,46.25,-84.46667,46.00722,-83.74278,62.0427939030601
72037554844,72734714841,45.5644,-84.79291,46.00722,-83.74278,95.2633812957537
72037554844,72741754825,45.40722,-83.81306,46.00722,-83.74278,67.0147575396103
72037554844,72743554820,45.865,-84.63722,46.00722,-83.74278,71.0323454040595
72037554844,99406199999,45.651,-84.472,46.00722,-83.74278,69.0786041739445
72037554844,99406399999,45.356,-83.492,46.00722,-83.74278,75.0712185540548
72037554844,99725799999,45.99,-83.9,46.00722,-83.74278,12.3081619802267
72037554844,99726599999,46.49,-84.63,46.00722,-83.74278,86.9072430156319
72037554844,99726699999,46.27,-84.19,46.00722,-83.74278,45.2293786878577
72037554844,99726899999,46.5,-84.37,46.00722,-83.74278,73.0754464982404
72037554844,99769799999,46.48,-84.3,46.00722,-83.74278,67.8981912405027
72037554844,99820399999,46.2833333,-84.2,46.00722,-83.74278,46.7786909483582
72037554844,99825599999,45.7833333,-84.7166666,46.00722,-83.74278,79.4611404966402
72037663880,72030763804,34.86139,-86.55722,34.22917,-86.25583,75.6094436924793
72037663880,72050499999,33.569917,-86.050856,34.22917,-86.25583,75.7920289996379
72037663880,72085600284,34.689,-86.006,34.22917,-86.25583,56.0895540190443
72037663880,72203163839,34.26889,-86.85833,34.22917,-86.25583,55.6159675562147
72037663880,72227953852,34.65798,-86.94343,34.22917,-86.25583,79.1403782069486
72037663880,72228013876,33.56545,-86.7449,34.22917,-86.25583,86.6086017524246
72037663880,72228503896,33.96667,-86.08333,34.22917,-86.25583,33.2676850984869
72037663880,72228713871,33.59043,-85.84788,34.22917,-86.25583,80.474970408954
72037663880,72323003856,34.64406,-86.78615,34.22917,-86.25583,67.1095740971697
72037663880,72323163883,34.67861,-86.68472,34.22917,-86.25583,63.6632989440377
72037663880,99999900440,34.26869,-85.85802,34.22917,-86.25583,36.8685636643389
72037663880,99999963857,34.2851,-85.9621,34.22917,-86.25583,27.733334377253
72037663880,99999963862,34.5653,-85.6171,34.22917,-86.25583,69.5861670910094
72037663880,99999963867,34.1954,-86.7963,34.22917,-86.25583,49.8956798685009
72037663880,99999963896,34.6941,-85.9998,34.22917,-86.25583,56.8407492550731
72037663880,99999973803,33.5721,-86.0573,34.22917,-86.25583,75.4096578660689
72037663880,A0001363847,34.47389,-85.72139,34.22917,-86.25583,56.1661370916636
72037713917,72218853985,35.21194,-91.73694,35.63333,-91.16667,69.8323841851453
72037713917,72340693991,36.12528,-90.92444,35.63333,-91.16667,58.9610044116733
72037713917,72340703953,35.83567,-90.64424,35.63333,-91.16667,52.3057833303581
72037713917,72344853934,35.72611,-91.64722,35.63333,-91.16667,44.6636376868086
72037713917,99999923904,35.8201,-91.7812,35.63333,-91.16667,59.2994797360822
72037800122,72427514894,40.16994,-80.64406,41.033,-80.417,97.9732475722384
72037800122,72430314813,41.03732,-81.46341,41.033,-80.417,87.8668469674356
72037800122,72510404843,41.62584,-80.21231,41.033,-80.417,68.1766545434396
72037800122,72512464705,40.77694,-79.94972,41.033,-80.417,48.5605503276663
72037800122,72520094823,40.48459,-80.21448,41.033,-80.417,63.3920312329278
72037800122,72520404813,40.76667,-80.4,41.033,-80.417,29.6822058622803
72037800122,72520514762,40.3551,-79.92145,41.033,-80.417,86.2789635270102
72037800122,72521014895,40.91811,-81.44342,41.033,-80.417,87.2078852202279
72037800122,72525014852,41.25478,-80.67361,41.033,-80.417,32.7455133344447
72037800122,72525300380,41.217,-81.25,41.033,-80.417,72.7915567984021
72037800122,72525604857,41.7794,-80.69683,41.033,-80.417,86.3111601113334
72037800122,72526794868,41.38333,-79.86667,41.033,-80.417,60.3743121497963
72037963882,72044599999,37.358278,-85.309417,36.85528,-84.85611,68.9551907036803
72037963882,72044800144,37.578,-84.77,36.85528,-84.85611,80.814149929256
72037963882,72045500145,37.633,-84.333,36.85528,-84.85611,98.204599936709
72037963882,72046599999,36.8,-84.2,36.85528,-84.85611,58.7854273337924
