STATION,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,COUNTRY,US_State
23503099999,65.0333333,53.9666666,52,"IZHMA, RS",FM-12,99999,RS,-
23518099999,64.2666666,57.6166666,75,"UST SUGOR, RS",FM-12,99999,RS,-
23527099999,64.2833333,60.8833333,29,"SARAN PAUL, RS",FM-12,99999,RS,-
23552099999,64.9166666,77.8166666,27,"TARKO SALE, RS",FM-12,99999,RS,-
23578099999,64.2333333,87.5666666,30,"VERESHCHAGINO, RS",FM-12,99999,RS,-
23589099999,64.2,93.7833333,105,"TUTONCHANY, RS",FM-12,99999,RS,-
23606099999,63.55,53.8166666,137,"UHTA, RS",FM-12,99999,RS,-
23625099999,63.65,62.1,28,"SOSVA, RS",FM-12,99999,RS,-
23631099999,63.9333333,65.05,32,"BEREZOVO, RS",FM-12,99999,RS,-
23635099999,63.6666666,69.6,85.8,"YUIL SK, RS",FM-12,99999,RS,-
23656099999,63.3833333,78.3166666,67.1,"HALESOVAYA, RS",FM-12,99999,RS,-
23657099999,63.1166666,75.2833333,131,"NOYABR SK, RS",FM-12,99999,RS,-
23662099999,63.9833333,82.0833333,33,"TOL KA, RS",FM-12,99999,RS,-
23678099999,63.15,87.95,46,"VERHNEIMBATSK, RS",FM-12,99999,RS,-
23699099999,62.7166666,101.1166666,230.4,"KERBO, RS",FM-12,99999,RS,-
23701099999,62.9833333,50.9,103,"VESLJANA, RS",FM-12,99999,RS,-
23708099999,62.2333333,52.4833333,120,"LUN, RS",FM-12,99999,RS,-
23711099999,62.7,56.2,139,"TROICKO PECHERSKOE, RS",FM-12,99999,RS,-
23724099999,62.4333333,60.8666666,51,"NJAKSIMVOL, RS",FM-12,99999,RS,-
23734099999,62.45,66.05,72,"OKTJABR SKOE, RS",FM-12,99999,RS,-
23741099999,62.75,71.6666666,85.5,"NIZHNESORTYMSK, RS",FM-12,99999,RS,-
23748099999,62.190417,74.533803,67.05,"KOGALYM, RS",FM-12,99999,RS,-
23758099999,62.158333,77.3125,78,"RADUZHNY, RS",FM-12,99999,RS,-
23774099999,62.4833333,86.2833333,60.43,"KELLOG, RS",FM-12,99999,RS,-
23776099999,62.4666666,89.0166666,57.05,"BAHTA, RS",FM-12,99999,RS,-
23788099999,62.3166666,92.1166666,62,"KUZ MOVKA, RS",FM-12,99999,RS,-
23803099999,61.6833333,53.6833333,144,"UST KULOM, RS",FM-12,99999,RS,-
23804099999,61.64705,50.84505,98.75,"SYKTYVKAR, RS",FM-15,99999,RS,-
23804599999,55.508,37.505,172,"OSTAFYEVO, RS",FM-15,99999,RS,-
23812099999,61.8333333,56.8666666,131,"JAKSHA, RS",FM-12,99999,RS,-
23823099999,61.95,64.9,111.39,"VONEGAN, RS",FM-12,99999,RS,-
23847099999,61.3,71.3,33.4,"SYTOMINO, RS",FM-12,99999,RS,-
23849099999,61.343694,73.401842,60.96,"SURGUT, RS",FM-12,99999,RS,-
23862099999,61.5333333,82.4166666,71.02,"KORLIKI, RS",FM-12,99999,RS,-
23867099999,61.1,80.25,57,"LAR YAK, RS",FM-12,99999,RS,-
23884099999,61.6,90.0166666,58,"BOR, RS",FM-12,99999,RS,-
23891099999,61.6666666,96.3666666,262,"BAJKIT, RS",FM-12,99999,RS,-
23909099999,60.2833333,54.35,198,"GAJNY, RS",FM-12,99999,RS,-
23914099999,60.4,56.5166666,207,"CHERDYN, RS",FM-12,99999,RS,-
23921099999,60.6833333,60.45,95,"IVDEL, RS",FM-12,99999,RS,-
23929099999,60.3166666,64.2166666,53,"SAIM, RS",FM-12,99999,RS,-
23933099999,61.028479,69.086067,23.16,"KHANTY MANSIYSK, RS",FM-12,99999,RS,-
23939099999,60.3333333,68.9666666,32.3,"ALTAY, RS",FM-12,99999,RS,-
23946099999,60.5,74.0166666,48.05,"UGUT, RS",FM-12,99999,RS,-
23947099999,60.0666666,71.4833333,54.6,"SALYM, RS",FM-12,99999,RS,-
23955099999,60.4333333,77.8666666,48,"ALEKSANDROVSKOE, RS",FM-12,99999,RS,-
23966099999,60.35,84.0833333,99,"VANZIL KYNAK, RS",FM-12,99999,RS,-
23973099999,61.0333333,89.6333333,49,"VOROGOVO, RS",FM-12,99999,RS,-
23975099999,60.35,88.3666666,86,"SYM, RS",FM-12,99999,RS,-
23982099999,61.0166666,93.4333333,121.8,"VEL MO, RS",FM-12,99999,RS,-
23986099999,60.3666666,93.0333333,511,"SEVERO ENISEJSK, RS",FM-12,99999,RS,-
23987099999,60.25,90.2333333,58,"JARCEVO, RS",FM-12,99999,RS,-
23992099999,60.7166666,97.5166666,178.02,"UST KAMO, RS",FM-12,99999,RS,-
24076099999,69.3333333,139.6666666,284.48,"DEPUTATSKI, RS",FM-12,99999,RS,-
24125099999,68.5,112.4333333,220,"OLENEK, RS",FM-12,99999,RS,-
24136099999,68.6166666,118.3333333,77,"SUHANA, RS",FM-12,99999,RS,-
24143099999,68.7333333,124,39,"DZARDZAN, RS",FM-12,99999,RS,-
24194099999,68.55,146.2166666,41,"BELAYA GORA, RS",FM-12,99999,RS,-
24219099999,67.1333333,108.5333333,235.83,"YAROL IN, RS",FM-12,99999,RS,-
24261099999,67.8,130.3833333,491.22,"BATAGAJ ALYTA, RS",FM-12,99999,RS,-
24263099999,67.65,134.6833333,214.04,"BATAGAJ, RS",FM-12,99999,RS,-
24266099999,67.5666666,133.4,138,"VERHOJANSK, RS",FM-12,99999,RS,-
24322099999,66.400431,112.030325,505.96,"POLIARNY, RS",FM-12,99999,RS,-
24329099999,66.25,114.2833333,236,"SHELAGONTSY, RS",FM-12,99999,RS,-
24338099999,66.0333333,117.4,304.33,"EJK, RS",FM-12,99999,RS,-
24343099999,66.7666666,123.4,92,"ZHIGANSK, RS",FM-12,99999,RS,-
24371099999,66.8,136.6833333,273.78,"UST CHARKI, RS",FM-12,99999,RS,-
24382099999,66.45,143.2333333,196,"UST MOMA, RS",FM-12,99999,RS,-
24449099999,65.3,127.1166667,73.3,"BESTYAHSKAYA ZVEROFERMA, RS",FM-12,99999,RS,-
24462099999,65.3,130,777.24,"SEBYAN KYUEL, RS",FM-12,99999,RS,-
24477099999,65.3,135.8,674.86,"IEMA, RS",FM-12,99999,RS,-
24507099999,64.2666666,100.2333333,168,"TURA, RS",FM-12,99999,RS,-
24525099999,64.6,112.5166666,251.24,"HABARDINO, RS",FM-12,99999,RS,-
24538099999,64.2333333,116.9166666,139.05,"CHUMPURUK, RS",FM-12,99999,RS,-
24557099999,64.2833333,126.45,85.01,"SOGO HAYA, RS",FM-12,99999,RS,-
24585099999,64.55,144.4,518.52,"NERA, RS",FM-12,99999,RS,-
24588099999,64.05,141.8833333,589.71,"YURTY, RS",FM-12,99999,RS,-
24606099999,63.5833333,103.9666666,211,"KISLOKAN, RS",FM-12,99999,RS,-
24639099999,63.2833333,118.3333333,119,"NJURBA, RS",FM-12,99999,RS,-
24641099999,63.7666666,121.6166666,111,"VILJUJSK, RS",FM-12,99999,RS,-
24643099999,63.95,124.8333333,76.51,"HATYAYK HOMO, RS",FM-12,99999,RS,-
24644099999,63.45,120.3166666,115.31,"VERHNEVILJUJSK, RS",FM-12,99999,RS,-
24652099999,63.9666666,127.4666666,96,"SANGARY, RS",FM-12,99999,RS,-
24656099999,63.5166666,129.4833333,79,"BATAMAJ, RS",FM-12,99999,RS,-
24661099999,64,130.3,208,"SEGEN KYUEL, RS",FM-12,99999,RS,-
24668099999,63.3166666,132.0166666,90.92,"VERHOJANSK PEREVOZ, RS",FM-12,99999,RS,-
24671099999,63.95,135.8666666,402,"TOMPO, RS",FM-12,99999,RS,-
24679099999,63.2166666,139.6,1287.86,"VOSTOCHNAYA, RS",FM-12,99999,RS,-
24684099999,63.3333333,141.7333333,776.93,"AGAYAKAN, RS",FM-12,99999,RS,-
24688099999,63.25,143.15,741,"OJMJAKON, RS",FM-12,99999,RS,-
24691099999,63.8333333,145.6,800.92,"DELYANKIR, RS",FM-12,99999,RS,-
24724099999,63.0333333,112.4833333,422,"CHERNISHEVSKIJ, RS",FM-12,99999,RS,-
24725099999,62.5333333,111.2333333,259.67,"TUOJ HAYA, RS",FM-12,99999,RS,-
24726099999,62.534689,114.038928,352.04,"MIRNY, RS",FM-12,99999,RS,-
24737099999,62.2666666,116.15,139.14,"KRESTYAH, RS",FM-12,99999,RS,-
24738099999,62.15,117.65,133,"SUNTAR, RS",FM-12,99999,RS,-
24753099999,62.7333333,129.6666666,89.76,"NAMTSY, RS",FM-12,99999,RS,-
24758099999,62.2666666,127.0666666,231.42,"BERDIGESTYAH, RS",FM-12,99999,RS,-
24763099999,62.8166666,134.4333333,114.54,"KREST HAL DZHAY, RS",FM-12,99999,RS,-
24768099999,62.0333333,132.6,186,"CURAPCA, RS",FM-12,99999,RS,-
24771099999,62.7833333,136.85,288.64,"TEPLY KLJUCH, RS",FM-12,99999,RS,-
24790099999,62.7833333,148.1666666,655,"SUSUMAN, RS",FM-12,99999,RS,-
24802099999,61.7333333,102.8166666,358.2,"STRELKA CHUNYA, RS",FM-12,99999,RS,-
24807099999,61.3333333,100.4833333,331.5,"MUTORAJ, RS",FM-12,99999,RS,-
24817099999,61.2666666,108.0166666,291,"ERBOGACEN, RS",FM-12,99999,RS,-
24826099999,61.6166666,114.6166666,353.68,"DOROZHNYJ, RS",FM-12,99999,RS,-
24843099999,61.9166666,124.55,199.08,"TONGULAH, RS",FM-12,99999,RS,-
24856099999,61.4833333,129.15,115,"POKROVSK, RS",FM-12,99999,RS,-
24871099999,61.8666666,135.5,140.59,"OHOTSKIJPEREVOZ, RS",FM-12,99999,RS,-
24894099999,61.85,147.6666666,838.8,"KOLYMSKAYA, RS",FM-12,99999,RS,-
24898099999,61.1166666,149.6333333,574.5,"UST OMCHUG, RS",FM-12,99999,RS,-
24908099999,60.3333333,102.2666666,260,"VANAVARA, RS",FM-12,99999,RS,-
24918099999,60.05,108.0833333,295.16,"PREOBRAZHENKA, RS",FM-12,99999,RS,-
24923099999,60.7166666,114.8833333,234,"LENSK, RS",FM-12,99999,RS,-
24928099999,60.2666666,111.7333333,298.62,"KOMAKA, RS",FM-12,99999,RS,-
24933099999,60.95,119.3,249.31,"KILEER, RS",FM-12,99999,RS,-
24944099999,60.4,120.4166666,229.57,"OLEKMINSK, RS",FM-12,99999,RS,-
24951099999,60.8166666,125.3166666,118,"ISIT, RS",FM-12,99999,RS,-
24959099999,62.0166666,129.7166666,101,"JAKUTSK, RS",FM-12,99999,RS,-
24962099999,60.9,131.9833333,146,"AMGA, RS",FM-12,99999,RS,-
24966099999,60.3833333,134.45,170,"UST MAJYA, RS",FM-12,99999,RS,-
24967099999,60.4666666,130,171,"TEGYULTYA, RS",FM-12,99999,RS,-
24982099999,60.7166666,142.7833333,398,"UEGA, RS",FM-12,99999,RS,-
24988099999,60.0833333,142.3333333,198,"ARKA, RS",FM-12,99999,RS,-
25017099999,69.1666666,154.5,16,"ADRYUSKINO, RS",FM-12,99999,RS,-
25034099999,69.6166666,162.3,23,"BUHTA AMBARCIK, RS",FM-12,99999,RS,-
25042099999,69.9166666,167.9666666,13.7,"AJON, RS",FM-12,99999,RS,-
25044099999,69.5,166.5833333,4.6,"RAUCHUA, RS",FM-12,99999,RS,-
25051099999,69.783283,170.597006,3.35,"PEVEK, RS",FM-12,99999,RS,-
25062099999,69.8833333,175.7666666,3,"MYS BILLINGSA, RS",FM-12,99999,RS,-
25121099999,68.7333333,158.7166666,12,"KOLYMSKAYA, RS",FM-12,99999,RS,-
25123099999,68.75,161.2833333,28,"CHERSKIJ, RS",FM-12,99999,RS,-
25129099999,68.15,161.1666666,8.36,"KONSTANTINOVSKAYA, RS",FM-12,99999,RS,-
25138099999,68.1166666,164.1666666,94,"OSTROVNOE, RS",FM-12,99999,RS,-
25147099999,68.05,166.45,279.5,"BILIBINO, RS",FM-12,99999,RS,-
25151099999,68.8833333,170.7833333,4.7,"CHAUN, RS",FM-12,99999,RS,-
25206099999,67.45,153.7166666,21,"CREDNEKOLYMSK, RS",FM-12,99999,RS,-
25248099999,67.25,167.9666666,353,"ILIRNEJ, RS",FM-12,99999,RS,-
25282099999,67.8333333,-175.833333,5,"MYS VANKAREM, RS",FM-12,99999,RS,-
25335099999,66.5333333,164.2833333,286.3,"BAIMKA, RS",FM-12,99999,RS,-
25356099999,66.3833333,173.3333333,77,"EN MUVEEM, RS",FM-12,99999,RS,-
25378099999,66.35,-179.1166666,26,"EGVEKINOT, RS",FM-12,99999,RS,-
25399099999,66.15,-169.8333333,3,"MYS UELEN, RS",FM-12,99999,RS,-
25400099999,65.7333333,150.9,43,"ZYRYANKA, RS",FM-12,99999,RS,-
25428099999,65.2333333,160.5333333,264,"OMOLON, RS",FM-12,99999,RS,-
25469099999,65.1833333,176.7666666,18.5,"KANCHALAN, RS",FM-12,99999,RS,-
25503099999,64.75,153.9666666,98,"KORKODON, RS",FM-12,99999,RS,-
25551099999,64.6833333,170.4166666,26,"MARKOVO, RS",FM-12,99999,RS,-
25561099999,64.8666666,174.4166666,8,"TANYURER, RS",FM-12,99999,RS,-
25563099999,64.73495,177.741483,59.13,"UGOLNY, RS",FM-12,99999,RS,-
25594099999,64.378139,-173.243306,21.94,"PROVIDENIYA BAY, RS",FM-15,99999,RS,-
25627099999,63.3,158.5,709,"LABAZNAYA, RS",FM-12,99999,RS,-
25648099999,63.2,167.85,44,"SLAUTNOE, RS",FM-12,99999,RS,-
25700099999,62.8,150.6666666,312.4,"EL GEN SOVHOZ, RS",FM-12,99999,RS,-
25703099999,62.9166666,152.4166666,205,"SEJMCHAN, RS",FM-12,99999,RS,-
25705099999,62.45,152.3166666,260,"SREDNIKAN, RS",FM-12,99999,RS,-
25707099999,62.1,150.6833333,348.79,"BOHAPCHA, RS",FM-12,99999,RS,-
25715099999,62.5166666,155.8,499.84,"OMSUKCHAN, RS",FM-12,99999,RS,-
25745099999,62.4833333,166.2166666,40,"KAMENSKOE, RS",FM-12,99999,RS,-
25808099999,61.1333333,152.3833333,707.52,"TALATA, RS",FM-12,99999,RS,-
25820099999,61.9166666,159.2166666,11.75,"EVENSK, RS",FM-12,99999,RS,-
25904099999,60.6,150.7,521.86,"MADAUN, RS",FM-12,99999,RS,-
25913099999,59.910989,150.720439,174.95,"SOKOL, RS",FM-12,99999,RS,-
25916099999,58.8333333,151.35,65.1,"ALEVINA MYS, RS",FM-12,99999,RS,-
25919099999,59.1,153.3333333,12.86,"BRAT EV MYS, RS",FM-12,99999,RS,-
25922099999,60.7166666,155.8833333,33.3,"SHELIHOVA, RS",FM-12,99999,RS,-
25927099999,59.65,154.2666666,5,"BROHOVO, RS",FM-12,99999,RS,-
25941099999,60.7333333,163.0166666,14,"CHEMURNAUT, RS",FM-12,99999,RS,-
25956099999,60.4333333,169.6666666,5,"APUKA, RS",FM-12,99999,RS,-
26029099999,59.3833333,24.0333333,26,"PAKRI, EN",FM-12,99999,EN,-
26038099999,59.413317,24.832844,39.92,"TALLINN, EN",FM-12,99999,EN,-
26038199999,58.417,24.467,47,"PARNU, EN",FM-15,99999,EN,-
26045099999,59.5166666,26.55,3,"KUNDA, EN",FM-12,99999,EN,-
26046099999,59.3333333,27.3833333,75,"JOHVI, EN",FM-12,99999,EN,-
26058099999,59.3894444,28.1166666,29.9,"NARVA JOESUU, EN",FM-12,99999,EN,-
26059099999,59.3666666,28.6,19,"KINGISEPP, RS",FM-12,99999,RS,-
26063099999,59.800292,30.262503,24.07,"PULKOVO, RS",FM-12,99999,RS,-
26067099999,59.4333333,29.5,129,"VOLOSOVO, RS",FM-12,99999,RS,-
26069099999,59.35,30.1333333,90,"BELOGORKA, RS",FM-12,99999,RS,-
26072099999,59.9333333,31,17,"SHLISSEL BURG, RS",FM-12,99999,RS,-
26078099999,59.35,31.2333333,39,"LJUBAN, RS",FM-12,99999,RS,-
26080099999,59.45,32.0333333,26,"KIRISHI, RS",FM-12,99999,RS,-
26094099999,59.65,33.55,61,"TIHVIN, RS",FM-12,99999,RS,-
26099099999,59.5,34.7,176,"EFIMOVSKAJA, RS",FM-12,99999,RS,-
26114899999,53.882469,28.030731,204.21,"MINSK 2, BO",FM-15,99999,BO,-
26114999999,53.95,30.1,194,"MOGILEV, BO",FM-15,99999,BO,-
26115099999,58.9166666,22.0666666,9,"RISTNA, EN",FM-12,99999,EN,-
26116099999,58.990756,22.830733,5.48,"KARDLA, EN",FM-15,99999,EN,-
26116199999,58.217,22.5,4,"KURESSAARE, EN",FM-15,99999,EN,-
26124099999,58.95,23.8166666,25,"LAANE NIGULA, EN",FM-12,99999,EN,-
26128099999,58.5666666,23.5166666,3,"VIRTSU, EN",FM-12,99999,EN,-
26134099999,58.9666666,24.7333333,52,"KUUSIKU, EN",FM-12,99999,EN,-
26135099999,58.8166666,25.4166666,65,"TURI, EN",FM-12,99999,EN,-
26141099999,59.1333333,26.2333333,123,"VALKE MAARJA, EN",FM-12,99999,EN,-
26144099999,58.75,26.4166666,71,"JOGEVA, EN",FM-12,99999,EN,-
26145099999,58.8666666,26.95,34,"TILRIKOJA, EN",FM-12,99999,EN,-
26157099999,58.7333333,27.8333333,40,"GDOV, RS",FM-12,99999,RS,-
26167099999,58.5666666,29.8,91,"NIKOLAEVSKOE, RS",FM-12,99999,RS,-
26179099999,58.5166666,31.25,24,"NOVGOROD, RS",FM-12,99999,RS,-
26214099999,58.3833333,21.8166666,6,"VILSANDI, EN",FM-12,99999,EN,-
26218099999,57.9166666,22.05,4,"SORVE, EN",FM-12,99999,EN,-
26226099999,58.1,23.9666666,4,"KIHNU, EN",FM-12,99999,EN,-
26227099999,57.7833333,23.25,2,"RUHNU, EN",FM-12,99999,EN,-
26229099999,57.8666666,24.3666666,5,"AINAZI, LG",FM-12,99999,LG,-
26233099999,58.3666666,25.6,86,"VILJANDI, EN",FM-12,99999,EN,-
26238099999,57.9,25.3833333,12,"RUJIENA, LG",FM-12,99999,LG,-
26242099999,58.307461,26.690428,66.75,"TARTU, EN",FM-12,99999,EN,-
26247099999,57.7833333,26.0333333,66,"VALGA, EN",FM-12,99999,EN,-
26249099999,57.85,27.0166666,83,"VORU, EN",FM-12,99999,EN,-
26258099999,57.783917,28.395614,46.93,"PSKOV, RS",FM-12,99999,RS,-
26264099999,58.2666666,29.1,129,"STRUGI KRASNYE, RS",FM-12,99999,RS,-
26268099999,57.8166666,29.95,71,"DNO, RS",FM-12,99999,RS,-
26275099999,58.0166666,31.3166666,25,"STARAYA RUSSA, RS",FM-12,99999,RS,-
26285099999,58.2666666,32.5333333,63,"KRESTCY, RS",FM-12,99999,RS,-
26291099999,58.4166666,33.9,89,"BOROVICI, RS",FM-12,99999,RS,-
26298099999,57.9,34.03,188,"BOLOGOE, RS",FM-12,99999,RS,-
26313099999,57.75,22.6,5,"KOLKA, LG",FM-12,99999,LG,-
26318099999,57.1833333,22.55,79,"STENDE, LG",FM-12,99999,LG,-
26324099999,57.35,23.1166666,6,"MERSRAGS, LG",FM-12,99999,LG,-
26326099999,57.3166666,24.4166666,10,"SKULTE, LG",FM-12,99999,LG,-
26335099999,57.3166666,25.3333333,122,"PRIEKULI, LG",FM-12,99999,LG,-
26339099999,57.1333333,25.9166666,180,"ZOSENI, LG",FM-12,99999,LG,-
26346099999,57.4333333,27.0333333,193,"ALUKSNE, LG",FM-12,99999,LG,-
26348099999,57.1333333,26.7166666,143,"GULBENE, LG",FM-12,99999,LG,-
26359099999,57.0166666,28.9,108,"PUSKINSKIE GORY, RS",FM-12,99999,RS,-
26378099999,57.15,31.1833333,71,"HOLM, RS",FM-12,99999,RS,-
26381099999,57.65,32.4666666,62,"DEMJANSK, RS",FM-12,99999,RS,-
26389099999,57.1333333,33.1166666,218,"OSTASKOV, RS",FM-12,99999,RS,-
26393099999,57.55,34.5666666,169,"VYSNIJ VOLOCEK, RS",FM-12,99999,RS,-
26403099999,56.8833333,21.1833333,10,"PAVILOSTA, LG",FM-12,99999,LG,-
26405099999,57.35,21.533,6,"VENTSPILS, LG",FM-15,99999,LG,-
26406099999,56.5175,21.096944,4.87,"LIEPAJA INTERNATIONAL, LG",FM-15,99999,LG,-
26416099999,56.6833333,22.5,112,"SALDUS, LG",FM-12,99999,LG,-
26422599999,56.9666667,24.05,26,"RIGA, LG",FM-15,99999,LG,-
26424099999,56.6166666,23.3166666,44,"DOBELE, LG",FM-12,99999,LG,-
26425099999,56.65,23.7333333,9,"JELGAVA, LG",FM-12,99999,LG,-
26429099999,56.4,24.2166666,33,"BAUSKA, LG",FM-12,99999,LG,-
26435099999,56.65,25.1333333,83,"SKRIVERI, LG",FM-12,99999,LG,-
26436099999,56.5166666,25.9166666,109,"ZILANI, LG",FM-12,99999,LG,-
26446099999,56.5333333,27.2666666,157,"REZEKNE, LG",FM-12,99999,LG,-
26447099999,56.85,26.2333333,133,"MADONA, LG",FM-12,99999,LG,-
26456099999,56.7166666,28.7166666,99,"OPOCHKA, RS",FM-12,99999,RS,-
26462099999,57,29.917,108,"SUSHCHEVO, RS",FM-12,99999,RS,-
26477099999,56.35,30.62,106,"VELIKIE LUKI, RS",FM-12,99999,RS,-
26479099999,56.4833333,31.6333333,187,"TOROPEC, RS",FM-12,99999,RS,-
26499099999,56.5,34.9333333,186,"STARITSA, RS",FM-12,99999,RS,-
26501099999,56.35,22.3166666,66.78,"MAZEIKIAI, LH",FM-12,99999,LH,-
26502099999,55.973228,21.093856,10.05,"PALANGA INTERNATIONAL, LH",FM-12,99999,LH,-
26502199999,55.883,23.383,138,"SIAULIAI INTERNATIONAL, LH",FM-12,99999,LH,-
26503099999,56.15,21.1666666,19,"RUCAVA, LG",FM-12,99999,LG,-
26504099999,56.25,22.7333333,78,"N AKMENE, LH",FM-12,99999,LH,-
26509099999,55.7333333,21.0833333,7.26,"KLAIPEDA, LH",FM-12,99999,LH,-
26515099999,55.9666666,22.25,152,"TELSIAI, LH",FM-12,99999,LH,-
26518099999,55.6166666,22.2333333,166,"LAUKUVA, LH",FM-12,99999,LH,-
26528099999,55.75,23.75,87,"SEDUVA, LH",FM-12,99999,LH,-
26529099999,55.7333333,24.4166666,58.3,"PANEVEZYS, LH",FM-12,99999,LH,-
26531099999,56.2,24.7666666,51.52,"BIRZAI, LH",FM-12,99999,LH,-
26539099999,55.95,25.5833333,139.1,"ROKISKIS, LH",FM-12,99999,LH,-
26544099999,55.8666666,26.6166666,122,"DAUGAVPILS, LG",FM-12,99999,LG,-
26547099999,55.5166666,26.3,168,"DUKSTAS, LH",FM-12,99999,LH,-
26551099999,56.1,27.55,181,"DAGDA, LG",FM-12,99999,LG,-
26554099999,55.8166666,27.95,132,"VERHNEDVINSK, BO",FM-12,99999,BO,-
26578099999,55.6166666,31.1833333,166,"VELIZH, RS",FM-12,99999,RS,-
26585099999,55.85,32.95,222,"BELYJ, RS",FM-12,99999,RS,-
26600099999,55.35,21.4666666,5,"SILUTE, LH",FM-12,99999,LH,-
26603099999,55.3,21,2.62,"NIDA, LH",FM-12,99999,LH,-
26607099999,54.917,20.133,37,"SVETLOGORSK, RS",FM-12,99999,RS,-
26614099999,55.083,21.867,37,"SOVETSK, RS",FM-12,99999,RS,-
26615099999,55.25,22.2833333,34.5,"TAURAGE, LH",FM-12,99999,LH,-
26620099999,55.4,23.8833333,77.08,"DOTNUVA, LH",FM-12,99999,LH,-
26621099999,55.4,23.15,110.48,"RASEINIAI, LH",FM-12,99999,LH,-
26629099999,54.8833333,23.8333333,76.99,"KAUNAS, LH",FM-12,99999,LH,-
26629599999,54.963919,24.084778,78.02,"KAUNAS INTERNATIONAL, LH",FM-15,99999,LH,-
26633099999,55.5166666,25.5833333,105.69,"UTENA, LH",FM-12,99999,LH,-
26634099999,55.2666666,24.7666666,73.24,"UKMERGE, LH",FM-12,99999,LH,-
26636099999,55.15,26.1666666,222.3,"SVENCIONYS, LH",FM-12,99999,LH,-
26643099999,55.3666666,27.4666666,131,"SHARCOVSCHINA, BO",FM-12,99999,BO,-
26645099999,55.05,26.3166666,212,"LYNTUPY, BO",FM-12,99999,BO,-
26653099999,55.4666666,28.7666666,133,"POLOTSK, BO",FM-12,99999,BO,-
26657099999,54.8833333,27.75,193,"DOKSHITSY, BO",FM-12,99999,BO,-
26659099999,54.8833333,28.7,174,"LEPEL, BO",FM-12,99999,BO,-
26666099999,55.1265,30.349639,207.87,"VITEBSK, BO",FM-12,99999,BO,-
26666199999,53.6,24.533,138,"GRODNO, BO",FM-15,99999,BO,-
26668099999,54.8166666,29.6833333,176,"SENNO, BO",FM-12,99999,BO,-
26695099999,55.1666666,34.4,251,"VJAZ MA, RS",FM-12,99999,RS,-
26701099999,54.667,19.967,2,"BALTIJSK, RS",FM-12,99999,RS,-
26702099999,54.89005,20.592633,13.1,"KHRABROVO, RS",FM-15,99999,RS,-
26704099999,54.467,19.95,23,"MAMONOVO, RS",FM-12,99999,RS,-
26706099999,54.383,21.317,49,"ZELEZNODOROZNY, RS",FM-12,99999,RS,-
26711099999,54.6333333,21.8,31.1,"CHERNYAHOVSK, RS",FM-12,99999,RS,-
26713099999,54.65,22.8,59.4,"KYBARTAI, LH",FM-12,99999,LH,-
26714099999,54.5333333,23.35,86,"MARIJAMPOLE, LH",FM-12,99999,LH,-
26728099999,54.2333333,23.5166666,133.56,"LAZDIJAI, LH",FM-12,99999,LH,-
26729099999,54.4166666,24.0666666,93,"ALYTUS, LH",FM-12,99999,LH,-
26730099999,54.634133,25.285767,196.9,"VILNIUS INTERNATIONAL, LH",FM-12,99999,LH,-
26732099999,54.6333333,25.2833333,196,"VILNIUS, LH",FM-12,99999,LH,-
26737099999,54.25,24.55,110.66,"VARENA, LH",FM-12,99999,LH,-
26759099999,54.2666666,28.5,189,"BORISOV, BO",FM-12,99999,BO,-
26763099999,54.5,30.4166666,185,"ORSHA, BO",FM-12,99999,BO,-
26774099999,54.3,30.9333333,205,"GORKI, BO",FM-12,99999,BO,-
26781099999,54.75,32.0666666,239,"SMOLENSK, RS",FM-12,99999,RS,-
26784099999,54.4166666,32.4333333,201,"POCHINOK, RS",FM-12,99999,RS,-
26795099999,54.4166666,34.0166666,238,"SPAS DEMENSK, RS",FM-12,99999,RS,-
26832099999,53.9022222,25.3166666,157,"LIDA, BO",FM-12,99999,BO,-
26850099999,53.864472,27.539683,227.99,"MINSK 1, BO",FM-12,99999,BO,-
26853099999,53.8333333,28.9833333,154,"BEREZINO, BO",FM-12,99999,BO,-
26855099999,53.45,28.1333333,177,"MARIYNA GORKA, BO",FM-12,99999,BO,-
26864099999,53.5,29.3333333,155,"KLICHEV, BO",FM-12,99999,BO,-
26878099999,53.45,31.0166666,170,"SLAVGOROD, BO",FM-12,99999,BO,-
26882099999,53.9333333,32.8333333,224,"ROSLAVL, RS",FM-12,99999,RS,-
26887099999,53.35,32.0666666,167,"KOSTUCKOVICHI, BO",FM-12,99999,BO,-
26894099999,53.5333333,33.75,177,"ZUKOVKA, RS",FM-12,99999,RS,-
26898099999,53.214194,34.176447,202.08,"BRYANSK, RS",FM-12,99999,RS,-
26941099999,53.1166666,26,193,"BARANOVICHI, BO",FM-12,99999,BO,-
26951099999,53.0333333,27.55,162,"SLUTSK, BO",FM-12,99999,BO,-
26961099999,53.2166666,29.1269444,156,"BOBRUISK, BO",FM-12,99999,BO,-
26966099999,52.9,30.0333333,142,"ZHLOBIN, BO",FM-12,99999,BO,-
26976099999,53.0166666,31.6,148,"KRASNAJA GORA, RS",FM-12,99999,RS,-
26997099999,52.5833333,33.7666666,178,"TRUBCHEVSK, RS",FM-12,99999,RS,-
27008099999,59.4,35.9,137,"BABAEVO, RS",FM-12,99999,RS,-
27037099999,59.2333333,39.8666667,131,"VOLOGDA, RS",FM-12,99999,RS,-
27051099999,59.9666666,42.7666666,134,"TOTMA, RS",FM-12,99999,RS,-
