var_name,precip_depth_sum_mm,ref_date
PRD007228H21,,
PRD007228H20,,
PRD007228H19,,
PRD007228H18,,
PRD007228H17,,
PRD007228H16,,
PRD007228H15,,
PRD007228H14,,
PRD007228H13,,
PRD007228H12,0,
PRD007228H11,,
PRD007228H10,,
PRD007228H09,,
PRD007228H08,,
PRD007228H07,,
PRD007228H06,,
PRD007228H05,,
PRD007228H04,,
PRD007228H03,,
PRD007228H02,,
PRD007228H01,,
PRD007228H00,,
PRD007229H23,,
PRD007229H22,,
PRD007229H21,,
PRD007229H20,,
PRD007229H19,,
PRD007229H18,,
PRD007229H17,,
PRD007229H16,,
PRD007229H15,,
PRD007229H14,,
PRD007229H13,,
PRD007229H12,,
PRD007229H11,,
PRD007229H10,,
PRD007229H09,,
PRD007229H08,,
PRD007229H07,,
PRD007229H06,,
PRD007229H05,,
PRD007229H04,,
PRD007229H03,,
PRD007229H02,,
PRD007229H01,,
PRD007229H00,,
PRD007230H23,,
PRD007230H22,,
PRD007230H21,,
PRD007230H20,,
PRD007230H19,,
PRD007230H18,,
PRD007230H17,,
PRD007230H16,,
PRD007230H15,,
PRD007230H14,,
PRD007230H13,,
PRD007230H12,,
PRD007230H11,,
PRD007230H10,,
PRD007230H09,,
PRD007230H08,,
PRD007230H07,,
PRD007230H06,,
PRD007230H05,,
PRD007230H04,,
PRD007230H03,,
PRD007230H02,,
PRD007230H01,,
PRD007230H00,,
PRD007231H23,0,
PRD007231H22,0.8,
PRD007231H21,0.3,
PRD007231H20,,
PRD007231H19,0.8,
PRD007231H18,,
PRD007231H17,,
PRD007231H16,,
PRD007231H15,,
PRD007231H14,,
PRD007231H13,,
PRD007231H12,0,
PRD007231H11,,
PRD007231H10,,
PRD007231H09,,
PRD007231H08,,
PRD007231H07,,
PRD007231H06,,
PRD007231H05,,
PRD007231H04,,
PRD007231H03,,
PRD007231H02,,
PRD007231H01,,
PRD007231H00,,
PRD007232H23,,
PRD007232H22,,
PRD007232H21,,
PRD007232H20,,
PRD007232H19,,
PRD007232H18,,
PRD007232H17,,
PRD007232H16,,
PRD007232H15,,
PRD007232H14,,
PRD007232H13,0.3,
PRD007232H12,0.3,
PRD007232H11,1.6,
PRD007232H10,1.8,
PRD007232H09,0.5,
PRD007232H08,1.8,
PRD007232H07,2.1,
PRD007232H06,0.8,
PRD007232H05,0.8,
PRD007232H04,1.3,
PRD007232H03,2.3,
PRD007232H02,1.3,
PRD007232H01,0,
PRD007232H00,0,
PRD007233H23,,
PRD007233H22,,
PRD007233H21,,
PRD007233H20,,
PRD007233H19,,
PRD007233H18,,
PRD007233H17,,
PRD007233H16,,
PRD007233H15,,
PRD007233H14,,
PRD007233H13,,
PRD007233H12,,
PRD007233H11,,
PRD007233H10,,
PRD007233H09,,
PRD007233H08,,
PRD007233H07,,
PRD007233H06,,
PRD007233H05,,
PRD007233H04,,
PRD007233H03,,
PRD007233H02,,
PRD007233H01,,
PRD007233H00,,
PRD007234H23,,
PRD007234H22,,
PRD007234H21,,
PRD007234H20,,
PRD007234H19,,
PRD007234H18,,
PRD007234H17,,
PRD007234H16,,
PRD007234H15,,
PRD007234H14,,
PRD007234H13,,
PRD007234H12,,
PRD007234H11,,
PRD007234H10,,
PRD007234H09,,
PRD007234H08,,
PRD007234H07,,
PRD007234H06,,
PRD007234H05,,
PRD007234H04,,
PRD007234H03,,
PRD007234H02,,
PRD007234H01,,
PRD007234H00,,
PRD007235H23,,
PRD007235H22,,
PRD007235H21,,
PRD007235H20,,
PRD007235H19,,
PRD007235H18,,
PRD007235H17,0,
PRD007235H16,,
PRD007235H15,,
PRD007235H14,,
PRD007235H13,,
PRD007235H12,,
PRD007235H11,,
PRD007235H10,,
PRD007235H09,,
PRD007235H08,,
PRD007235H07,,
PRD007235H06,,
PRD007235H05,,
PRD007235H04,,
PRD007235H03,,
PRD007235H02,,
PRD007235H01,,
PRD007235H00,,
PRD007236H23,,
PRD007236H22,,
PRD007236H21,,
PRD007236H20,,
PRD007236H19,,
PRD007236H18,,
PRD007236H17,,
PRD007236H16,,
PRD007236H15,,
PRD007236H14,,
PRD007236H13,,
PRD007236H12,,
PRD007236H11,,
PRD007236H10,,
PRD007236H09,,
PRD007236H08,,
PRD007236H07,,
PRD007236H06,,
PRD007236H05,,
PRD007236H04,,
PRD007236H03,,
PRD007236H02,,
PRD007236H01,,
PRD007236H00,,
PRD007237H23,,
PRD007237H22,,
PRD007237H21,,
PRD007237H20,,
PRD007237H19,,
PRD007237H18,,
PRD007237H17,,
PRD007237H16,,
PRD007237H15,,
PRD007237H14,,
PRD007237H13,,
PRD007237H12,,
PRD007237H11,,
PRD007237H10,,
PRD007237H09,,
PRD007237H08,,
PRD007237H07,,
PRD007237H06,,
PRD007237H05,,
PRD007237H04,,
PRD007237H03,,
PRD007237H02,,
PRD007237H01,,
PRD007237H00,,
PRD007238H23,,
PRD007238H22,,
PRD007238H21,0,
PRD007238H20,,
PRD007238H19,,
PRD007238H18,0.5,
PRD007238H17,,
PRD007238H16,,
PRD007238H15,,
PRD007238H14,,
PRD007238H13,,
PRD007238H12,,
PRD007238H11,,
PRD007238H10,,
PRD007238H09,,
PRD007238H08,,
PRD007238H07,,
PRD007238H06,,
PRD007238H05,,
PRD007238H04,,
PRD007238H03,,
PRD007238H02,,
PRD007238H01,,
PRD007238H00,0,
PRD007239H23,0.5,
PRD007239H22,,
PRD007239H21,,
PRD007239H20,,
PRD007239H19,,
PRD007239H18,,
PRD007239H17,,
PRD007239H16,,
PRD007239H15,,
PRD007239H14,,
PRD007239H13,,
PRD007239H12,,
PRD007239H11,,
PRD007239H10,,
PRD007239H09,,
PRD007239H08,,
PRD007239H07,,
PRD007239H06,,
PRD007239H05,,
PRD007239H04,,
PRD007239H03,,
PRD007239H02,,
PRD007239H01,,
PRD007239H00,,
PRD007240H23,,
PRD007240H22,,
PRD007240H21,,
PRD007240H20,0.3,
PRD007240H19,2.3,
PRD007240H18,1,
PRD007240H17,,
PRD007240H16,,
PRD007240H15,,
PRD007240H14,,
PRD007240H13,,
PRD007240H12,,
PRD007240H11,,
PRD007240H10,,
PRD007240H09,,
PRD007240H08,,
PRD007240H07,,
PRD007240H06,,
PRD007240H05,,
PRD007240H04,,
PRD007240H03,,
PRD007240H02,,
PRD007240H01,,
PRD007240H00,,
PRD007241H23,,
PRD007241H22,,
PRD007241H21,,
PRD007241H20,,
PRD007241H19,,
PRD007241H18,,
PRD007241H17,,
PRD007241H16,,
PRD007241H15,,
PRD007241H14,,
PRD007241H13,,
PRD007241H12,,
PRD007241H11,,
PRD007241H10,,
PRD007241H09,,
PRD007241H08,,
PRD007241H07,,
PRD007241H06,,
PRD007241H05,,
PRD007241H04,,
PRD007241H03,,
PRD007241H02,,
PRD007241H01,,
PRD007241H00,,
PRD007242H23,,
PRD007242H22,,
PRD007242H21,,
PRD007242H20,,
PRD007242H19,,
PRD007242H18,,
PRD007242H17,,
PRD007242H16,,
PRD007242H15,,
PRD007242H14,,
PRD007242H13,,
PRD007242H12,,
PRD007242H11,,
PRD007242H10,,
PRD007242H09,,
PRD007242H08,,
PRD007242H07,,
PRD007242H06,,
PRD007242H05,,
PRD007242H04,,
PRD007242H03,,
PRD007242H02,,
PRD007242H01,,
PRD007242H00,,
PRD007243H23,,
PRD007243H22,,
PRD007243H21,,
PRD007243H20,,
PRD007243H19,,
PRD007243H18,,
PRD007243H17,,
PRD007243H16,,
PRD007243H15,,
PRD007243H14,,
PRD007243H13,,
PRD007243H12,,
PRD007243H11,,
PRD007243H10,,
PRD007243H09,,
PRD007243H08,,
PRD007243H07,,
PRD007243H06,,
PRD007243H05,,
PRD007243H04,,
PRD007243H03,,
PRD007243H02,,
PRD007243H01,,
PRD007243H00,,
PRD007244H23,,
PRD007244H22,,
PRD007244H21,,
PRD007244H20,,
PRD007244H19,,
PRD007244H18,,
PRD007244H17,,
PRD007244H16,,
PRD007244H15,,
PRD007244H14,,
PRD007244H13,,
PRD007244H12,,
PRD007244H11,,
PRD007244H10,,
PRD007244H09,,
PRD007244H08,,
PRD007244H07,,
PRD007244H06,,
PRD007244H05,,
PRD007244H04,,
PRD007244H03,,
PRD007244H02,,
PRD007244H01,,
PRD007244H00,,
PRD007245H23,,
PRD007245H22,,
PRD007245H21,,
PRD007245H20,,
PRD007245H19,,
PRD007245H18,,
PRD007245H17,,
PRD007245H16,,
PRD007245H15,,
PRD007245H14,,
PRD007245H13,,
PRD007245H12,,
PRD007245H11,,
PRD007245H10,,
PRD007245H09,,
PRD007245H08,,
PRD007245H07,,
PRD007245H06,,
PRD007245H05,,
PRD007245H04,,
PRD007245H03,,
PRD007245H02,,
PRD007245H01,,
PRD007245H00,,
PRD007246H23,,
PRD007246H22,,
PRD007246H21,,
PRD007246H20,,
PRD007246H19,,
PRD007246H18,,
PRD007246H17,,
PRD007246H16,,
PRD007246H15,,
PRD007246H14,,
PRD007246H13,,
PRD007246H12,,
PRD007246H11,,
PRD007246H10,,
PRD007246H09,,
PRD007246H08,,
PRD007246H07,,
PRD007246H06,,
PRD007246H05,,
PRD007246H04,,
PRD007246H03,,
PRD007246H02,,
PRD007246H01,,
PRD007246H00,,
PRD007247H23,,
PRD007247H22,,
PRD007247H21,,
PRD007247H20,,
PRD007247H19,,
PRD007247H18,,
PRD007247H17,,
PRD007247H16,,
PRD007247H15,,
PRD007247H14,,
PRD007247H13,,
PRD007247H12,,
PRD007247H11,,
PRD007247H10,,
PRD007247H09,,
PRD007247H08,,
PRD007247H07,,
PRD007247H06,,
PRD007247H05,,
PRD007247H04,,
PRD007247H03,,
PRD007247H02,,
PRD007247H01,,
PRD007247H00,,
PRD007248H23,,
PRD007248H22,,
PRD007248H21,,
PRD007248H20,,
PRD007248H19,,
PRD007248H18,,
PRD007248H17,0.3,
PRD007248H16,,
PRD007248H15,,
PRD007248H14,,
PRD007248H13,,
PRD007248H12,,
PRD007248H11,,
PRD007248H10,,
PRD007248H09,,
PRD007248H08,,
PRD007248H07,,
PRD007248H06,6.8,
PRD007248H05,15.4,
PRD007248H04,12.5,
PRD007248H03,8.7,
PRD007248H02,0.3,
PRD007248H01,,
PRD007248H00,,
PRD007249H23,,
PRD007249H22,,
PRD007249H21,,
PRD007249H20,,
PRD007249H19,,
PRD007249H18,,
PRD007249H17,,
PRD007249H16,,
PRD007249H15,,
PRD007249H14,,
PRD007249H13,,
PRD007249H12,,
PRD007249H11,,
PRD007249H10,,
PRD007249H09,,
PRD007249H08,,
PRD007249H07,,
PRD007249H06,,
PRD007249H05,,
PRD007249H04,,
PRD007249H03,,
PRD007249H02,,
PRD007249H01,,
PRD007249H00,,
PRD007250H23,,
PRD007250H22,,
PRD007250H21,,
PRD007250H20,,
PRD007250H19,,
PRD007250H18,,
PRD007250H17,,
PRD007250H16,,
PRD007250H15,,
PRD007250H14,,
PRD007250H13,,
PRD007250H12,,
PRD007250H11,,
PRD007250H10,,
PRD007250H09,,
PRD007250H08,,
PRD007250H07,,
PRD007250H06,,
PRD007250H05,,
PRD007250H04,,
PRD007250H03,,
PRD007250H02,,
PRD007250H01,,
PRD007250H00,,
PRD007251H23,,
PRD007251H22,,
PRD007251H21,,
PRD007251H20,,
PRD007251H19,,
PRD007251H18,,
PRD007251H17,,
PRD007251H16,,
PRD007251H15,,
PRD007251H14,,
PRD007251H13,,
PRD007251H12,,
PRD007251H11,,
PRD007251H10,,
PRD007251H09,,
PRD007251H08,,
PRD007251H07,,
PRD007251H06,,
PRD007251H05,,
PRD007251H04,,
PRD007251H03,,
PRD007251H02,,
PRD007251H01,,
PRD007251H00,,
PRD007252H23,,
PRD007252H22,,
PRD007252H21,,
PRD007252H20,,
PRD007252H19,,
PRD007252H18,,
PRD007252H17,,
PRD007252H16,,
PRD007252H15,,
PRD007252H14,,
PRD007252H13,,
PRD007252H12,,
PRD007252H11,,
PRD007252H10,,
PRD007252H09,,
PRD007252H08,,
PRD007252H07,,
PRD007252H06,,
PRD007252H05,,
PRD007252H04,,
PRD007252H03,,
PRD007252H02,,
PRD007252H01,,
PRD007252H00,,
PRD007253H23,,
PRD007253H22,,
PRD007253H21,,
PRD007253H20,,
PRD007253H19,,
PRD007253H18,,
PRD007253H17,,
PRD007253H16,,
PRD007253H15,,
PRD007253H14,,
PRD007253H13,,
PRD007253H12,,
PRD007253H11,,
PRD007253H10,,
PRD007253H09,,
PRD007253H08,,
PRD007253H07,,
PRD007253H06,,
PRD007253H05,,
PRD007253H04,,
PRD007253H03,,
PRD007253H02,,
PRD007253H01,,
PRD007253H00,,
PRD007254H23,,
PRD007254H22,,
PRD007254H21,,
PRD007254H20,,
PRD007254H19,,
PRD007254H18,,
PRD007254H17,,
PRD007254H16,,
PRD007254H15,,
PRD007254H14,,
PRD007254H13,,
PRD007254H12,,
PRD007254H11,,
PRD007254H10,,
PRD007254H09,,
PRD007254H08,,
PRD007254H07,,
PRD007254H06,,
PRD007254H05,,
PRD007254H04,,
PRD007254H03,,
PRD007254H02,,
PRD007254H01,,
PRD007254H00,,
PRD007255H23,,
PRD007255H22,,
PRD007255H21,,
PRD007255H20,,
PRD007255H19,,
PRD007255H18,,
PRD007255H17,,
PRD007255H16,,
PRD007255H15,,
PRD007255H14,,
PRD007255H13,,
PRD007255H12,,
PRD007255H11,,
PRD007255H10,,
PRD007255H09,,
PRD007255H08,,
PRD007255H07,,
PRD007255H06,,
PRD007255H05,,
PRD007255H04,,
PRD007255H03,,
PRD007255H02,,
PRD007255H01,,
PRD007255H00,,
PRD007256H23,,
PRD007256H22,,
PRD007256H21,,
PRD007256H20,,
PRD007256H19,,
PRD007256H18,,
PRD007256H17,,
PRD007256H16,,
PRD007256H15,,
PRD007256H14,,
PRD007256H13,,
PRD007256H12,,
PRD007256H11,,
PRD007256H10,,
PRD007256H09,,
PRD007256H08,,
PRD007256H07,,
PRD007256H06,,
PRD007256H05,,
PRD007256H04,,
PRD007256H03,,
PRD007256H02,,
PRD007256H01,,
PRD007256H00,,
PRD007257H23,,
PRD007257H22,,
PRD007257H21,,
PRD007257H20,,
PRD007257H19,,
PRD007257H18,,
PRD007257H17,,
PRD007257H16,,
PRD007257H15,,
PRD007257H14,,
PRD007257H13,,
PRD007257H12,,
PRD007257H11,,
PRD007257H10,,
PRD007257H09,,
PRD007257H08,,
PRD007257H07,,
PRD007257H06,,
PRD007257H05,,
PRD007257H04,,
PRD007257H03,,
PRD007257H02,,
PRD007257H01,,
PRD007257H00,,
PRD007258H23,,
PRD007258H22,,
PRD007258H21,,
PRD007258H20,,
PRD007258H19,,
PRD007258H18,,
PRD007258H17,,
PRD007258H16,,
PRD007258H15,,
PRD007258H14,,
PRD007258H13,,
PRD007258H12,,
PRD007258H11,,
PRD007258H10,,
PRD007258H09,0,
PRD007258H08,0,
PRD007258H07,,
PRD007258H06,,
PRD007258H05,,
PRD007258H04,0.8,
PRD007258H03,0,
PRD007258H02,1,
PRD007258H01,0,
PRD007258H00,0.5,
PRD007259H23,0,
PRD007259H22,,
PRD007259H21,,
PRD007259H20,,
PRD007259H19,,
PRD007259H18,0,
PRD007259H17,0.5,
PRD007259H16,0,
PRD007259H15,0.3,
PRD007259H14,0,
PRD007259H13,,
PRD007259H12,,
PRD007259H11,,
PRD007259H10,,
PRD007259H09,,
PRD007259H08,,
PRD007259H07,,
PRD007259H06,,
PRD007259H05,,
PRD007259H04,,
PRD007259H03,,
PRD007259H02,,
PRD007259H01,,
PRD007259H00,,
PRD007260H23,,
PRD007260H22,,
PRD007260H21,,
PRD007260H20,,
PRD007260H19,,
PRD007260H18,,
PRD007260H17,,
PRD007260H16,,
PRD007260H15,,
PRD007260H14,,
PRD007260H13,,
PRD007260H12,,
PRD007260H11,,
PRD007260H10,,
PRD007260H09,,
PRD007260H08,,
PRD007260H07,,
PRD007260H06,,
PRD007260H05,,
PRD007260H04,,
PRD007260H03,,
PRD007260H02,,
PRD007260H01,,
PRD007260H00,,
PRD007261H23,,
PRD007261H22,,
PRD007261H21,,
PRD007261H20,,
PRD007261H19,,
PRD007261H18,,
PRD007261H17,,
PRD007261H16,,
PRD007261H15,,
PRD007261H14,,
PRD007261H13,,
PRD007261H12,,
PRD007261H11,,
PRD007261H10,,
PRD007261H09,,
PRD007261H08,,
PRD007261H07,,
PRD007261H06,,
PRD007261H05,,
PRD007261H04,,
PRD007261H03,,
PRD007261H02,,
PRD007261H01,,
PRD007261H00,,
PRD007262H23,,
PRD007262H22,,
PRD007262H21,,
PRD007262H20,,
PRD007262H19,,
PRD007262H18,,
PRD007262H17,,
PRD007262H16,,
PRD007262H15,,
PRD007262H14,,
PRD007262H13,,
PRD007262H12,,
PRD007262H11,,
PRD007262H10,,
PRD007262H09,,
PRD007262H08,,
PRD007262H07,,
PRD007262H06,,
PRD007262H05,,
PRD007262H04,,
PRD007262H03,,
PRD007262H02,,
PRD007262H01,,
PRD007262H00,,
PRD007263H23,,
PRD007263H22,,
PRD007263H21,,
PRD007263H20,,
PRD007263H19,,
PRD007263H18,,
PRD007263H17,,
PRD007263H16,,
PRD007263H15,,
PRD007263H14,,
PRD007263H13,,
PRD007263H12,,
PRD007263H11,,
PRD007263H10,,
PRD007263H09,,
PRD007263H08,,
PRD007263H07,0.3,
PRD007263H06,,
PRD007263H05,,
PRD007263H04,,
PRD007263H03,0,
PRD007263H02,0,
PRD007263H01,0.3,
PRD007263H00,0.3,
PRD007264H23,,
PRD007264H22,0.3,
PRD007264H21,0.3,
PRD007264H20,2.3,
PRD007264H19,4.9,
PRD007264H18,2.3,
PRD007264H17,0,
PRD007264H16,,
PRD007264H15,,
PRD007264H14,,
PRD007264H13,,
PRD007264H12,,
PRD007264H11,,
PRD007264H10,,
PRD007264H09,,
PRD007264H08,,
PRD007264H07,,
PRD007264H06,,
PRD007264H05,,
PRD007264H04,,
PRD007264H03,,
PRD007264H02,,
PRD007264H01,,
PRD007264H00,,
PRD007265H23,,
PRD007265H22,0,
PRD007265H21,,
PRD007265H20,,
PRD007265H19,,
PRD007265H18,,
PRD007265H17,,
PRD007265H16,,
PRD007265H15,,
PRD007265H14,,
PRD007265H13,,
PRD007265H12,,
PRD007265H11,,
PRD007265H10,,
PRD007265H09,,
PRD007265H08,,
PRD007265H07,,
PRD007265H06,,
PRD007265H05,,
PRD007265H04,,
PRD007265H03,,
PRD007265H02,0,
PRD007265H01,,
PRD007265H00,,
PRD007266H23,,
PRD007266H22,,
PRD007266H21,,
PRD007266H20,,
PRD007266H19,,
PRD007266H18,,
PRD007266H17,,
PRD007266H16,,
PRD007266H15,,
PRD007266H14,,
PRD007266H13,,
PRD007266H12,,
PRD007266H11,,
PRD007266H10,,
PRD007266H09,,
PRD007266H08,,
PRD007266H07,,
PRD007266H06,,
PRD007266H05,,
PRD007266H04,,
PRD007266H03,,
PRD007266H02,,
PRD007266H01,,
PRD007266H00,,
PRD007267H23,,
PRD007267H22,,
PRD007267H21,,
PRD007267H20,,
PRD007267H19,,
PRD007267H18,,
PRD007267H17,,
PRD007267H16,,
PRD007267H15,,
PRD007267H14,,
PRD007267H13,,
PRD007267H12,,
PRD007267H11,,
PRD007267H10,,
PRD007267H09,,
PRD007267H08,,
PRD007267H07,,
PRD007267H06,,
PRD007267H05,,
PRD007267H04,,
PRD007267H03,,
PRD007267H02,,
PRD007267H01,,
PRD007267H00,,
PRD007268H23,,
PRD007268H22,,
PRD007268H21,,
PRD007268H20,,
PRD007268H19,,
PRD007268H18,,
PRD007268H17,,
PRD007268H16,,
PRD007268H15,,
PRD007268H14,,
PRD007268H13,,
PRD007268H12,,
PRD007268H11,,
PRD007268H10,,
PRD007268H09,,
PRD007268H08,,
PRD007268H07,,
PRD007268H06,,
PRD007268H05,,
PRD007268H04,,
PRD007268H03,,
PRD007268H02,,
PRD007268H01,,
PRD007268H00,0,
PRD007269H23,0,
PRD007269H22,0,
PRD007269H21,0.3,
PRD007269H20,0.8,
PRD007269H19,0.3,
PRD007269H18,0,
PRD007269H17,0,
PRD007269H16,1.3,
PRD007269H15,0,
PRD007269H14,,
PRD007269H13,0,
PRD007269H12,,
PRD007269H11,,
PRD007269H10,0,
PRD007269H09,0.3,
PRD007269H08,0.3,
PRD007269H07,0.3,
PRD007269H06,0.3,
PRD007269H05,1,
PRD007269H04,0.3,
PRD007269H03,3.8,
PRD007269H02,,
PRD007269H01,,
PRD007269H00,0,
PRD007270H23,0,
PRD007270H22,,
PRD007270H21,0,
PRD007270H20,,
PRD007270H19,,
PRD007270H18,,
PRD007270H17,,
PRD007270H16,,
PRD007270H15,,
PRD007270H14,,
PRD007270H13,,
PRD007270H12,,
PRD007270H11,,
PRD007270H10,,
PRD007270H09,,
PRD007270H08,,
PRD007270H07,,
PRD007270H06,,
PRD007270H05,,
PRD007270H04,,
PRD007270H03,,
PRD007270H02,,
PRD007270H01,,
PRD007270H00,,
PRD007271H23,,
PRD007271H22,,
PRD007271H21,,
PRD007271H20,,
PRD007271H19,,
PRD007271H18,,
PRD007271H17,,
PRD007271H16,,
PRD007271H15,,
PRD007271H14,,
PRD007271H13,,
PRD007271H12,,
PRD007271H11,,
PRD007271H10,,
PRD007271H09,,
PRD007271H08,,
PRD007271H07,,
PRD007271H06,,
PRD007271H05,,
PRD007271H04,,
PRD007271H03,,
PRD007271H02,,
PRD007271H01,,
PRD007271H00,,
PRD007272H23,,
PRD007272H22,,
PRD007272H21,,
PRD007272H20,,
PRD007272H19,,
PRD007272H18,,
PRD007272H17,,
PRD007272H16,,
PRD007272H15,,
PRD007272H14,,
PRD007272H13,,
PRD007272H12,,
PRD007272H11,,
PRD007272H10,,
PRD007272H09,,
PRD007272H08,,
PRD007272H07,,
PRD007272H06,,
PRD007272H05,,
PRD007272H04,,
PRD007272H03,,
PRD007272H02,,
PRD007272H01,,
PRD007272H00,,
PRD007273H23,,
PRD007273H22,,
PRD007273H21,,
PRD007273H20,,
PRD007273H19,,
PRD007273H18,,
PRD007273H17,,
PRD007273H16,,
PRD007273H15,,
PRD007273H14,,
PRD007273H13,,
PRD007273H12,,
PRD007273H11,,
PRD007273H10,,
PRD007273H09,,
PRD007273H08,,
PRD007273H07,,
PRD007273H06,,
PRD007273H05,,
PRD007273H04,,
PRD007273H03,,
PRD007273H02,,
PRD007273H01,,
PRD007273H00,0.3,
PRD007274H23,1.5,
PRD007274H22,0,
PRD007274H21,,
PRD007274H20,,
PRD007274H19,,
PRD007274H18,,
PRD007274H17,,
PRD007274H16,,
PRD007274H15,,
PRD007274H14,,
PRD007274H13,0.3,
PRD007274H12,,
PRD007274H11,0,
PRD007274H10,,
PRD007274H09,,
PRD007274H08,,
PRD007274H07,,
PRD007274H06,,
PRD007274H05,,
PRD007274H04,,
PRD007274H03,,
PRD007274H02,0,
PRD007274H01,0,
PRD007274H00,,
PRD007275H23,,
PRD007275H22,,
PRD007275H21,,
PRD007275H20,,
PRD007275H19,,
PRD007275H18,,
PRD007275H17,,
PRD007275H16,,
PRD007275H15,,
PRD007275H14,,
PRD007275H13,,
PRD007275H12,,
PRD007275H11,,
PRD007275H10,,
PRD007275H09,,
PRD007275H08,,
PRD007275H07,,
PRD007275H06,,
PRD007275H05,,
PRD007275H04,,
PRD007275H03,,
PRD007275H02,,
PRD007275H01,,
PRD007275H00,,
PRD007276H23,,
PRD007276H22,,
PRD007276H21,,
PRD007276H20,,
PRD007276H19,,
PRD007276H18,,
PRD007276H17,,
PRD007276H16,,
PRD007276H15,,
PRD007276H14,,
PRD007276H13,,
PRD007276H12,,
PRD007276H11,,
PRD007276H10,,
PRD007276H09,,
PRD007276H08,,
PRD007276H07,,
PRD007276H06,,
PRD007276H05,,
PRD007276H04,,
PRD007276H03,,
PRD007276H02,,
PRD007276H01,,
PRD007276H00,,
PRD007277H23,,
PRD007277H22,,
PRD007277H21,,
PRD007277H20,,
PRD007277H19,,
PRD007277H18,,
PRD007277H17,,
PRD007277H16,,
PRD007277H15,,
PRD007277H14,,
PRD007277H13,,
PRD007277H12,,
PRD007277H11,,
PRD007277H10,,
PRD007277H09,,
PRD007277H08,,
PRD007277H07,,
PRD007277H06,,
PRD007277H05,,
PRD007277H04,,
PRD007277H03,,
PRD007277H02,,
PRD007277H01,,
PRD007277H00,,
PRD007278H23,,
PRD007278H22,,
PRD007278H21,,
PRD007278H20,,
PRD007278H19,,
PRD007278H18,,
PRD007278H17,,
PRD007278H16,,
PRD007278H15,,
PRD007278H14,,
PRD007278H13,,
PRD007278H12,,
PRD007278H11,,
PRD007278H10,,
PRD007278H09,,
PRD007278H08,,
PRD007278H07,,
PRD007278H06,,
PRD007278H05,,
PRD007278H04,,
PRD007278H03,,
PRD007278H02,,
PRD007278H01,,
PRD007278H00,,
PRD007279H23,,
PRD007279H22,,
PRD007279H21,,
PRD007279H20,,
PRD007279H19,,
PRD007279H18,,
PRD007279H17,,
PRD007279H16,,
PRD007279H15,,
PRD007279H14,,
PRD007279H13,,
PRD007279H12,,
PRD007279H11,,
PRD007279H10,,
PRD007279H09,,
PRD007279H08,,
PRD007279H07,,
PRD007279H06,,
PRD007279H05,0,
PRD007279H04,0,
PRD007279H03,0.3,
PRD007279H02,0.3,
PRD007279H01,0.3,
PRD007279H00,0,
PRD007280H23,0,
PRD007280H22,0,
PRD007280H21,0,
PRD007280H20,0,
PRD007280H19,0,
PRD007280H18,0.3,
PRD007280H17,0,
PRD007280H16,0.3,
PRD007280H15,0.3,
PRD007280H14,0.3,
PRD007280H13,0.3,
PRD007280H12,0,
PRD007280H11,0,
PRD007280H10,0,
PRD007280H09,0,
PRD007280H08,0.3,
PRD007280H07,0.3,
PRD007280H06,0.5,
PRD007280H05,1.1,
PRD007280H04,0.3,
PRD007280H03,0.8,
PRD007280H02,0.3,
PRD007280H01,0.3,
PRD007280H00,0.3,
PRD007281H23,0,
PRD007281H22,0,
PRD007281H21,0,
PRD007281H20,0.3,
PRD007281H19,0.3,
PRD007281H18,0.3,
PRD007281H17,0.3,
PRD007281H16,0,
PRD007281H15,0,
PRD007281H14,,
PRD007281H13,0,
PRD007281H12,,
PRD007281H11,0,
PRD007281H10,0,
PRD007281H09,0,
PRD007281H08,0.3,
PRD007281H07,0,
PRD007281H06,0,
PRD007281H05,1,
PRD007281H04,0.8,
PRD007281H03,0.3,
PRD007281H02,0,
PRD007281H01,,
PRD007281H00,,
PRD007282H23,,
PRD007282H22,,
PRD007282H21,,
PRD007282H20,,
PRD007282H19,,
PRD007282H18,,
PRD007282H17,,
PRD007282H16,,
PRD007282H15,,
PRD007282H14,,
PRD007282H13,,
PRD007282H12,,
PRD007282H11,,
PRD007282H10,,
PRD007282H09,,
PRD007282H08,,
PRD007282H07,,
PRD007282H06,,
PRD007282H05,,
PRD007282H04,,
PRD007282H03,,
PRD007282H02,,
PRD007282H01,,
PRD007282H00,,
PRD007283H23,,
PRD007283H22,,
PRD007283H21,,
PRD007283H20,,
PRD007283H19,,
PRD007283H18,,
PRD007283H17,,
PRD007283H16,,
PRD007283H15,,
PRD007283H14,,
PRD007283H13,,
PRD007283H12,,
PRD007283H11,,
PRD007283H10,,
PRD007283H09,,
PRD007283H08,,
PRD007283H07,,
PRD007283H06,,
PRD007283H05,,
PRD007283H04,,
PRD007283H03,,
PRD007283H02,,
PRD007283H01,,
PRD007283H00,,
PRD007284H23,,
PRD007284H22,,
PRD007284H21,,
PRD007284H20,,
PRD007284H19,,
PRD007284H18,,
PRD007284H17,,
PRD007284H16,,
PRD007284H15,,
PRD007284H14,,
PRD007284H13,,
PRD007284H12,,
PRD007284H11,,
PRD007284H10,,
PRD007284H09,,
PRD007284H08,,
PRD007284H07,,
PRD007284H06,,
PRD007284H05,,
PRD007284H04,,
PRD007284H03,,
PRD007284H02,,
PRD007284H01,,
PRD007284H00,,
PRD007285H23,,
PRD007285H22,,
PRD007285H21,,
